cod_estd;secuencial;tip_movi;tip_naci;anio_movi;mes_movi;dia_movi;sex_migr;nac_migr;subcont_nac;cont_nac;via_tran;mot_viam;pais_prod;subcont_prod;cont_prod;lug_prod;pais_res;subcont_res;cont_res;jef_migr;pro_jefm;can_jefm;cla_migr;ocu_migr;edad;pais_esc;lug_esc
ESI;530;Entrada;Extranjero;2017;Septiembre;22;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;19;Colombia;Pasto
ESI;531;Entrada;Extranjero;2017;Septiembre;23;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;28;Colombia;Pasto
ESI;532;Entrada;Extranjero;2017;Septiembre;23;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;28;Colombia;Pasto
ESI;533;Entrada;Extranjero;2017;Septiembre;23;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;21;Colombia;Pasto
ESI;534;Entrada;Extranjero;2017;Septiembre;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;64;Colombia;Pasto
ESI;535;Entrada;Extranjero;2017;Septiembre;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;51;Colombia;Pasto
ESI;536;Entrada;Extranjero;2017;Septiembre;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;43;Colombia;Pasto
ESI;537;Entrada;Extranjero;2017;Septiembre;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;34;Colombia;Pasto
ESI;538;Entrada;Extranjero;2017;Septiembre;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;33;Colombia;Pasto
ESI;539;Entrada;Extranjero;2017;Septiembre;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;31;Colombia;Pasto
ESI;540;Entrada;Extranjero;2017;Septiembre;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;22;Colombia;Pasto
ESI;541;Entrada;Extranjero;2017;Septiembre;27;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;30;Colombia;Pasto
ESI;542;Entrada;Extranjero;2017;Septiembre;28;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;39;Colombia;Pasto
ESI;543;Entrada;Extranjero;2017;Septiembre;29;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;25;Colombia;Ipiales
ESI;544;Entrada;Extranjero;2017;Septiembre;29;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;25;Colombia;Pasto
ESI;545;Entrada;Extranjero;2017;Septiembre;29;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;23;Colombia;Pasto
ESI;546;Entrada;Extranjero;2017;Septiembre;30;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;44;Colombia;Pasto
ESI;547;Entrada;Extranjero;2017;Septiembre;30;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;36;Colombia;Pasto
